combat_id,timestamp,event,source,target,spell_name,amount,effective_amount,type,zone_id,zone_name
19,3/4/2026 19:14:19.4551,SPELL_DAMAGE,Auraka-TheMaelstrom-EU,Arcane Wyrmling,Consecration,121,121,damage,0,Eversong Woods
19,3/4/2026 19:14:19.7201,SPELL_PERIODIC_HEAL,Auraka-TheMaelstrom-EU,Auraka-TheMaelstrom-EU,Golden Path,30,30,heal,0,Eversong Woods
19,3/4/2026 19:14:20.3211,SPELL_DAMAGE,Auraka-TheMaelstrom-EU,Arcane Wyrmling,Consecration,120,120,damage,0,Eversong Woods
19,3/4/2026 19:14:20.3211,SPELL_DAMAGE,Auraka-TheMaelstrom-EU,Arcane Wyrmling,Consecration,59,59,damage,0,Eversong Woods
19,3/4/2026 19:14:20.4541,SWING_DAMAGE,Auraka-TheMaelstrom-EU,Arcane Wyrmling,Melee,-1,-1,damage,0,Eversong Woods
19,3/4/2026 19:14:20.6901,SPELL_PERIODIC_HEAL,Auraka-TheMaelstrom-EU,Auraka-TheMaelstrom-EU,Golden Path,60,60,heal,0,Eversong Woods
19,3/4/2026 19:14:21.3221,SPELL_DAMAGE,Auraka-TheMaelstrom-EU,Arcane Wyrmling,Consecration,60,60,damage,0,Eversong Woods
19,3/4/2026 19:14:21.3221,SPELL_DAMAGE,Auraka-TheMaelstrom-EU,Arcane Wyrmling,Consecration,59,59,damage,0,Eversong Woods
19,3/4/2026 19:14:21.6381,SPELL_PERIODIC_HEAL,Auraka-TheMaelstrom-EU,Auraka-TheMaelstrom-EU,Golden Path,60,60,heal,0,Eversong Woods
19,3/4/2026 19:14:22.0891,SPELL_DAMAGE,Auraka-TheMaelstrom-EU,Arcane Wyrmling,Consecration,60,60,damage,0,Eversong Woods
19,3/4/2026 19:14:22.0891,SPELL_DAMAGE,Auraka-TheMaelstrom-EU,Arcane Wyrmling,Consecration,59,59,damage,0,Eversong Woods
19,3/4/2026 19:14:22.6401,SPELL_PERIODIC_HEAL,Auraka-TheMaelstrom-EU,Auraka-TheMaelstrom-EU,Golden Path,30,30,heal,0,Eversong Woods
19,3/4/2026 19:14:22.7751,SWING_DAMAGE,Auraka-TheMaelstrom-EU,Arcane Wyrmling,Melee,-1,-1,damage,0,Eversong Woods
19,3/4/2026 19:14:23.0081,SPELL_DAMAGE,Auraka-TheMaelstrom-EU,Arcane Wyrmling,Consecration,60,60,damage,0,Eversong Woods
19,3/4/2026 19:14:23.0081,SPELL_DAMAGE,Auraka-TheMaelstrom-EU,Arcane Wyrmling,Consecration,120,120,damage,0,Eversong Woods
19,3/4/2026 19:14:23.7081,SPELL_PERIODIC_HEAL,Auraka-TheMaelstrom-EU,Auraka-TheMaelstrom-EU,Golden Path,30,30,heal,0,Eversong Woods
19,3/4/2026 19:14:23.8581,SPELL_DAMAGE,Auraka-TheMaelstrom-EU,Arcane Wyrmling,Consecration,59,59,damage,0,Eversong Woods
19,3/4/2026 19:14:23.8581,SPELL_DAMAGE,Auraka-TheMaelstrom-EU,Arcane Wyrmling,Consecration,59,59,damage,0,Eversong Woods
19,3/4/2026 19:14:24.5921,SPELL_PERIODIC_HEAL,Auraka-TheMaelstrom-EU,Auraka-TheMaelstrom-EU,Golden Path,60,60,heal,0,Eversong Woods
19,3/4/2026 19:14:24.7601,SPELL_DAMAGE,Auraka-TheMaelstrom-EU,Arcane Wyrmling,Consecration,60,60,damage,0,Eversong Woods
19,3/4/2026 19:14:24.7601,SPELL_DAMAGE,Auraka-TheMaelstrom-EU,Arcane Wyrmling,Consecration,59,59,damage,0,Eversong Woods
19,3/4/2026 19:14:25.0931,SWING_DAMAGE,Auraka-TheMaelstrom-EU,Arcane Wyrmling,Melee,-1,-1,damage,0,Eversong Woods
19,3/4/2026 19:14:25.6771,SPELL_PERIODIC_HEAL,Auraka-TheMaelstrom-EU,Auraka-TheMaelstrom-EU,Golden Path,30,30,heal,0,Eversong Woods
19,3/4/2026 19:14:25.7761,SPELL_HEAL,Auraka-TheMaelstrom-EU,Auraka-TheMaelstrom-EU,Vile Vial's Bile,1674,1674,heal,0,Eversong Woods
19,3/4/2026 19:14:25.7771,SPELL_DAMAGE,Auraka-TheMaelstrom-EU,Arcane Wyrmling,Consecration,61,61,damage,0,Eversong Woods
19,3/4/2026 19:14:25.7771,SPELL_DAMAGE,Auraka-TheMaelstrom-EU,Arcane Wyrmling,Consecration,60,60,damage,0,Eversong Woods
19,3/4/2026 19:14:26.6441,SPELL_DAMAGE,Auraka-TheMaelstrom-EU,Arcane Wyrmling,Consecration,119,119,damage,0,Eversong Woods
19,3/4/2026 19:14:26.6441,SPELL_DAMAGE,Auraka-TheMaelstrom-EU,Arcane Wyrmling,Consecration,59,59,damage,0,Eversong Woods
19,3/4/2026 19:14:26.6441,SPELL_PERIODIC_HEAL,Auraka-TheMaelstrom-EU,Auraka-TheMaelstrom-EU,Golden Path,30,30,heal,0,Eversong Woods
19,3/4/2026 19:14:27.3791,SPELL_HEAL,Auraka-TheMaelstrom-EU,Auraka-TheMaelstrom-EU,Holy Light,60424,2072,heal,0,Eversong Woods
19,3/4/2026 19:14:27.3801,SPELL_HEAL,Auraka-TheMaelstrom-EU,Auraka-TheMaelstrom-EU,Resplendent Light,4834,0,heal,0,Eversong Woods
19,3/4/2026 19:14:27.3811,SPELL_DAMAGE,Auraka-TheMaelstrom-EU,Arcane Wyrmling,Consecration,60,60,damage,0,Eversong Woods
19,3/4/2026 19:14:27.3811,SPELL_DAMAGE,Auraka-TheMaelstrom-EU,Arcane Wyrmling,Consecration,59,59,damage,0,Eversong Woods
19,3/4/2026 19:14:27.7281,SPELL_PERIODIC_HEAL,Auraka-TheMaelstrom-EU,Auraka-TheMaelstrom-EU,Golden Path,30,0,heal,0,Eversong Woods
19,3/4/2026 19:14:28.3121,SPELL_DAMAGE,Auraka-TheMaelstrom-EU,Arcane Wyrmling,Consecration,61,61,damage,0,Eversong Woods
19,3/4/2026 19:14:28.3121,SPELL_DAMAGE,Auraka-TheMaelstrom-EU,Arcane Wyrmling,Consecration,59,59,damage,0,Eversong Woods
19,3/4/2026 19:14:28.6951,SPELL_PERIODIC_HEAL,Auraka-TheMaelstrom-EU,Auraka-TheMaelstrom-EU,Golden Path,30,0,heal,0,Eversong Woods
19,3/4/2026 19:14:28.9791,SPELL_PERIODIC_HEAL,Auraka-TheMaelstrom-EU,Auraka-TheMaelstrom-EU,Golden Path,30,0,heal,0,Eversong Woods
19,3/4/2026 19:14:28.9801,SPELL_HEAL,Auraka-TheMaelstrom-EU,Auraka-TheMaelstrom-EU,Truth Prevails,3457,0,heal,0,Eversong Woods
19,3/4/2026 19:14:28.9811,SPELL_DAMAGE,Auraka-TheMaelstrom-EU,Arcane Wyrmling,Consecration,62,62,damage,0,Eversong Woods
19,3/4/2026 19:14:28.9811,SPELL_DAMAGE,Auraka-TheMaelstrom-EU,Arcane Wyrmling,Consecration,61,61,damage,0,Eversong Woods
19,3/4/2026 19:14:28.9811,SPELL_HEAL,Auraka-TheMaelstrom-EU,Auraka-TheMaelstrom-EU,Truth Prevails,1729,998,heal,0,Eversong Woods
19,3/4/2026 19:14:28.9811,SPELL_DAMAGE,Auraka-TheMaelstrom-EU,Arcane Wyrmling,Consecration,123,123,damage,0,Eversong Woods
19,3/4/2026 19:14:28.9811,SPELL_DAMAGE,Auraka-TheMaelstrom-EU,Arcane Wyrmling,Consecration,121,121,damage,0,Eversong Woods
19,3/4/2026 19:14:29.0801,SPELL_DAMAGE,Auraka-TheMaelstrom-EU,Arcane Wyrmling,Judgment,2286,2286,damage,0,Eversong Woods
19,3/4/2026 19:14:29.1791,SPELL_DAMAGE,Auraka-TheMaelstrom-EU,Arcane Wyrmling,Consecration,60,60,damage,0,Eversong Woods
19,3/4/2026 19:14:29.1791,SPELL_DAMAGE,Auraka-TheMaelstrom-EU,Arcane Wyrmling,Consecration,59,59,damage,0,Eversong Woods
19,3/4/2026 19:14:29.6791,SPELL_PERIODIC_HEAL,Auraka-TheMaelstrom-EU,Auraka-TheMaelstrom-EU,Golden Path,60,0,heal,0,Eversong Woods
19,3/4/2026 19:14:29.7791,SWING_DAMAGE,Auraka-TheMaelstrom-EU,Arcane Wyrmling,Melee,-1,-1,damage,0,Eversong Woods
19,3/4/2026 19:14:29.9301,SPELL_DAMAGE,Auraka-TheMaelstrom-EU,Arcane Wyrmling,Consecration,59,59,damage,0,Eversong Woods
19,3/4/2026 19:14:29.9301,SPELL_DAMAGE,Auraka-TheMaelstrom-EU,Arcane Wyrmling,Consecration,60,60,damage,0,Eversong Woods
19,3/4/2026 19:14:30.0291,SPELL_PERIODIC_HEAL,Auraka-TheMaelstrom-EU,Auraka-TheMaelstrom-EU,Golden Path,60,0,heal,0,Eversong Woods
19,3/4/2026 19:14:30.3641,SPELL_DAMAGE,Auraka-TheMaelstrom-EU,Arcane Wyrmling,Holy Shock,4546,4546,damage,0,Eversong Woods
19,3/4/2026 19:14:30.8151,SPELL_DAMAGE,Auraka-TheMaelstrom-EU,Arcane Wyrmling,Consecration,59,59,damage,0,Eversong Woods
19,3/4/2026 19:14:30.8151,SPELL_DAMAGE,Auraka-TheMaelstrom-EU,Arcane Wyrmling,Consecration,61,61,damage,0,Eversong Woods
19,3/4/2026 19:14:30.9971,SPELL_PERIODIC_HEAL,Auraka-TheMaelstrom-EU,Auraka-TheMaelstrom-EU,Golden Path,60,60,heal,0,Eversong Woods
19,3/4/2026 19:14:31.6811,SPELL_HEAL,Auraka-TheMaelstrom-EU,Auraka-TheMaelstrom-EU,Lightforged Blessing,749,749,heal,0,Eversong Woods
19,3/4/2026 19:14:31.6821,SPELL_DAMAGE,Auraka-TheMaelstrom-EU,Arcane Wyrmling,Consecration,59,59,damage,0,Eversong Woods
19,3/4/2026 19:14:31.6821,SPELL_DAMAGE,Auraka-TheMaelstrom-EU,Arcane Wyrmling,Consecration,60,60,damage,0,Eversong Woods
19,3/4/2026 19:14:31.6821,SPELL_DAMAGE,Auraka-TheMaelstrom-EU,Arcane Wyrmling,Shield of the Righteous,1984,1984,damage,0,Eversong Woods
19,3/4/2026 19:14:31.6821,SPELL_DAMAGE,Auraka-TheMaelstrom-EU,Arcane Wyrmling,Shield of the Righteous,3976,3976,damage,0,Eversong Woods
19,3/4/2026 19:14:31.9321,SPELL_DAMAGE,Auraka-TheMaelstrom-EU,Arcane Wyrmling,Shining Righteousness,4891,4891,damage,0,Eversong Woods
19,3/4/2026 19:14:31.9321,SPELL_PERIODIC_HEAL,Auraka-TheMaelstrom-EU,Auraka-TheMaelstrom-EU,Golden Path,30,30,heal,0,Eversong Woods
19,3/4/2026 19:14:32.0651,SWING_DAMAGE,Auraka-TheMaelstrom-EU,Arcane Wyrmling,Melee,-1,-1,damage,0,Eversong Woods
19,3/4/2026 19:14:32.7321,SPELL_DAMAGE,Auraka-TheMaelstrom-EU,Arcane Wyrmling,Consecration,60,60,damage,0,Eversong Woods
19,3/4/2026 19:14:32.7321,SPELL_DAMAGE,Auraka-TheMaelstrom-EU,Arcane Wyrmling,Consecration,60,60,damage,0,Eversong Woods
19,3/4/2026 19:14:33.0671,SPELL_PERIODIC_HEAL,Auraka-TheMaelstrom-EU,Auraka-TheMaelstrom-EU,Golden Path,60,60,heal,0,Eversong Woods
19,3/4/2026 19:14:33.0681,SPELL_HEAL,Auraka-TheMaelstrom-EU,Auraka-TheMaelstrom-EU,Divine Guidance,720,720,heal,0,Eversong Woods
19,3/4/2026 19:14:33.0681,SPELL_PERIODIC_HEAL,Auraka-TheMaelstrom-EU,Auraka-TheMaelstrom-EU,Golden Path,60,60,heal,0,Eversong Woods
19,3/4/2026 19:14:33.0681,SPELL_HEAL,Auraka-TheMaelstrom-EU,Auraka-TheMaelstrom-EU,Truth Prevails,3457,1128,heal,0,Eversong Woods
19,3/4/2026 19:14:33.0701,SPELL_HEAL,Auraka-TheMaelstrom-EU,Auraka-TheMaelstrom-EU,Vile Vial's Bile,1674,0,heal,0,Eversong Woods
19,3/4/2026 19:14:33.0701,SPELL_DAMAGE,Auraka-TheMaelstrom-EU,Arcane Wyrmling,Divine Guidance,960,960,damage,0,Eversong Woods
19,3/4/2026 19:14:33.0701,SPELL_DAMAGE,Auraka-TheMaelstrom-EU,Arcane Wyrmling,Divine Guidance,1922,1922,damage,0,Eversong Woods
19,3/4/2026 19:14:33.0701,SPELL_DAMAGE,Auraka-TheMaelstrom-EU,Arcane Wyrmling,Consecration,60,60,damage,0,Eversong Woods
19,3/4/2026 19:14:33.0701,SPELL_DAMAGE,Auraka-TheMaelstrom-EU,Arcane Wyrmling,Consecration,61,61,damage,0,Eversong Woods
19,3/4/2026 19:14:33.0711,SPELL_DAMAGE,Auraka-TheMaelstrom-EU,Arcane Wyrmling,Consecration,59,59,damage,0,Eversong Woods
19,3/4/2026 19:14:33.0711,SPELL_DAMAGE,Auraka-TheMaelstrom-EU,Arcane Wyrmling,Consecration,60,60,damage,0,Eversong Woods
19,3/4/2026 19:14:33.1831,SPELL_DAMAGE,Auraka-TheMaelstrom-EU,Arcane Wyrmling,Judgment,2224,2224,damage,0,Eversong Woods
19,3/4/2026 19:14:33.6001,SWING_DAMAGE,Auraka-TheMaelstrom-EU,Arcane Wyrmling,Melee,-1,-1,damage,0,Eversong Woods
19,3/4/2026 19:14:33.6001,SPELL_DAMAGE,Auraka-TheMaelstrom-EU,Arcane Wyrmling,Consecration,61,61,damage,0,Eversong Woods
19,3/4/2026 19:14:33.6001,SPELL_DAMAGE,Auraka-TheMaelstrom-EU,Arcane Wyrmling,Consecration,61,61,damage,0,Eversong Woods
19,3/4/2026 19:14:33.9991,SPELL_DAMAGE,Auraka-TheMaelstrom-EU,Arcane Wyrmling,Consecration,59,59,damage,0,Eversong Woods
19,3/4/2026 19:14:34.0001,SPELL_DAMAGE,Auraka-TheMaelstrom-EU,Arcane Wyrmling,Consecration,60,60,damage,0,Eversong Woods
19,3/4/2026 19:14:34.0001,SPELL_PERIODIC_HEAL,Auraka-TheMaelstrom-EU,Auraka-TheMaelstrom-EU,Golden Path,60,0,heal,0,Eversong Woods
19,3/4/2026 19:14:34.1171,SPELL_PERIODIC_HEAL,Auraka-TheMaelstrom-EU,Auraka-TheMaelstrom-EU,Golden Path,30,0,heal,0,Eversong Woods
19,3/4/2026 19:14:34.3841,SPELL_DAMAGE,Auraka-TheMaelstrom-EU,Arcane Wyrmling,Consecration,59,59,damage,0,Eversong Woods
19,3/4/2026 19:14:34.3841,SPELL_DAMAGE,Auraka-TheMaelstrom-EU,Arcane Wyrmling,Consecration,119,119,damage,0,Eversong Woods
19,3/4/2026 19:14:34.8851,SPELL_DAMAGE,Auraka-TheMaelstrom-EU,Arcane Wyrmling,Consecration,61,61,damage,0,Eversong Woods
19,3/4/2026 19:14:34.8851,SPELL_DAMAGE,Auraka-TheMaelstrom-EU,Arcane Wyrmling,Consecration,62,62,damage,0,Eversong Woods
19,3/4/2026 19:14:35.1351,SPELL_PERIODIC_HEAL,Auraka-TheMaelstrom-EU,Auraka-TheMaelstrom-EU,Golden Path,30,30,heal,0,Eversong Woods
19,3/4/2026 19:14:35.1351,SPELL_PERIODIC_HEAL,Auraka-TheMaelstrom-EU,Auraka-TheMaelstrom-EU,Golden Path,30,30,heal,0,Eversong Woods
19,3/4/2026 19:14:35.2341,SPELL_DAMAGE,Auraka-TheMaelstrom-EU,Arcane Wyrmling,Consecration,60,60,damage,0,Eversong Woods
19,3/4/2026 19:14:35.2341,SPELL_DAMAGE,Auraka-TheMaelstrom-EU,Arcane Wyrmling,Consecration,60,60,damage,0,Eversong Woods
19,3/4/2026 19:14:35.7691,SPELL_DAMAGE,Auraka-TheMaelstrom-EU,Arcane Wyrmling,Consecration,62,62,damage,0,Eversong Woods
19,3/4/2026 19:14:35.7691,SPELL_DAMAGE,Auraka-TheMaelstrom-EU,Arcane Wyrmling,Consecration,59,59,damage,0,Eversong Woods
19,3/4/2026 19:14:35.7691,SPELL_DAMAGE,Auraka-TheMaelstrom-EU,Arcane Wyrmling,Holy Shock,3163,3163,damage,0,Eversong Woods
19,3/4/2026 19:14:35.9191,SWING_DAMAGE,Auraka-TheMaelstrom-EU,Arcane Wyrmling,Melee,-1,-1,damage,0,Eversong Woods
19,3/4/2026 19:14:36.0361,SPELL_PERIODIC_HEAL,Auraka-TheMaelstrom-EU,Auraka-TheMaelstrom-EU,Golden Path,60,60,heal,0,Eversong Woods
19,3/4/2026 19:14:36.1351,SPELL_PERIODIC_HEAL,Auraka-TheMaelstrom-EU,Auraka-TheMaelstrom-EU,Golden Path,30,30,heal,0,Eversong Woods
19,3/4/2026 19:14:36.1351,SPELL_DAMAGE,Auraka-TheMaelstrom-EU,Arcane Wyrmling,Consecration,60,60,damage,0,Eversong Woods
19,3/4/2026 19:14:36.1351,SPELL_DAMAGE,Auraka-TheMaelstrom-EU,Arcane Wyrmling,Consecration,60,60,damage,0,Eversong Woods
19,3/4/2026 19:14:36.8181,SPELL_DAMAGE,Auraka-TheMaelstrom-EU,Arcane Wyrmling,Consecration,123,123,damage,0,Eversong Woods
19,3/4/2026 19:14:36.8181,SPELL_DAMAGE,Auraka-TheMaelstrom-EU,Arcane Wyrmling,Consecration,60,60,damage,0,Eversong Woods
19,3/4/2026 19:14:36.9361,SPELL_DAMAGE,Auraka-TheMaelstrom-EU,Arcane Wyrmling,Consecration,59,59,damage,0,Eversong Woods
19,3/4/2026 19:14:36.9361,SPELL_DAMAGE,Auraka-TheMaelstrom-EU,Arcane Wyrmling,Consecration,59,59,damage,0,Eversong Woods
19,3/4/2026 19:14:36.9361,SPELL_PERIODIC_HEAL,Auraka-TheMaelstrom-EU,Auraka-TheMaelstrom-EU,Golden Path,30,30,heal,0,Eversong Woods
19,3/4/2026 19:14:37.1211,SPELL_HEAL,Auraka-TheMaelstrom-EU,Auraka-TheMaelstrom-EU,Divine Guidance,720,720,heal,0,Eversong Woods
19,3/4/2026 19:14:37.1221,SPELL_PERIODIC_HEAL,Auraka-TheMaelstrom-EU,Auraka-TheMaelstrom-EU,Golden Path,30,30,heal,0,Eversong Woods
19,3/4/2026 19:14:37.1221,SPELL_HEAL,Auraka-TheMaelstrom-EU,Auraka-TheMaelstrom-EU,Truth Prevails,3457,1074,heal,0,Eversong Woods
19,3/4/2026 19:14:37.1231,SPELL_PERIODIC_HEAL,Auraka-TheMaelstrom-EU,Auraka-TheMaelstrom-EU,Golden Path,30,0,heal,0,Eversong Woods
19,3/4/2026 19:14:37.2391,SPELL_DAMAGE,Auraka-TheMaelstrom-EU,Arcane Wyrmling,Divine Guidance,1922,1922,damage,0,Eversong Woods
19,3/4/2026 19:14:37.2391,SPELL_DAMAGE,Auraka-TheMaelstrom-EU,Arcane Wyrmling,Divine Guidance,961,961,damage,0,Eversong Woods
19,3/4/2026 19:14:37.2391,SPELL_DAMAGE,Auraka-TheMaelstrom-EU,Arcane Wyrmling,Consecration,60,60,damage,0,Eversong Woods
19,3/4/2026 19:14:37.2401,SPELL_HEAL,Auraka-TheMaelstrom-EU,Auraka-TheMaelstrom-EU,Brought to Light,3747,0,heal,0,Eversong Woods
19,3/4/2026 19:14:37.2401,SPELL_DAMAGE,Auraka-TheMaelstrom-EU,Arcane Wyrmling,Consecration,59,59,damage,0,Eversong Woods
19,3/4/2026 19:14:37.6541,SPELL_DAMAGE,Auraka-TheMaelstrom-EU,Arcane Wyrmling,Consecration,61,61,damage,0,Eversong Woods
19,3/4/2026 19:14:37.9711,SPELL_PERIODIC_HEAL,Auraka-TheMaelstrom-EU,Auraka-TheMaelstrom-EU,Golden Path,30,0,heal,0,Eversong Woods
19,3/4/2026 19:14:37.9711,SPELL_DAMAGE,Auraka-TheMaelstrom-EU,Arcane Wyrmling,Consecration,59,59,damage,0,Eversong Woods
19,3/4/2026 19:14:38.0701,SPELL_PERIODIC_HEAL,Auraka-TheMaelstrom-EU,Auraka-TheMaelstrom-EU,Golden Path,30,0,heal,0,Eversong Woods
19,3/4/2026 19:14:38.0711,SPELL_DAMAGE,Auraka-TheMaelstrom-EU,Arcane Wyrmling,Consecration,60,60,damage,0,Eversong Woods
19,3/4/2026 19:14:38.2031,SPELL_PERIODIC_HEAL,Auraka-TheMaelstrom-EU,Auraka-TheMaelstrom-EU,Golden Path,60,0,heal,0,Eversong Woods
19,3/4/2026 19:14:38.4201,SPELL_DAMAGE,Auraka-TheMaelstrom-EU,Arcane Wyrmling,Consecration,119,119,damage,0,Eversong Woods
19,3/4/2026 19:14:38.8211,SPELL_DAMAGE,Auraka-TheMaelstrom-EU,Arcane Wyrmling,Consecration,59,59,damage,0,Eversong Woods
19,3/4/2026 19:14:38.9731,SPELL_DAMAGE,Auraka-TheMaelstrom-EU,Arcane Wyrmling,Consecration,60,60,damage,0,Eversong Woods
19,3/4/2026 19:14:38.9741,SPELL_PERIODIC_HEAL,Auraka-TheMaelstrom-EU,Auraka-TheMaelstrom-EU,Golden Path,30,0,heal,0,Eversong Woods
19,3/4/2026 19:14:39.1711,SPELL_PERIODIC_HEAL,Auraka-TheMaelstrom-EU,Auraka-TheMaelstrom-EU,Golden Path,30,0,heal,0,Eversong Woods
19,3/4/2026 19:14:39.1711,SPELL_PERIODIC_HEAL,Auraka-TheMaelstrom-EU,Auraka-TheMaelstrom-EU,Golden Path,30,0,heal,0,Eversong Woods
19,3/4/2026 19:14:39.2721,SWING_DAMAGE,Auraka-TheMaelstrom-EU,Arcane Wyrmling,Melee,-1,-1,damage,0,Eversong Woods
19,3/4/2026 19:14:39.2721,SPELL_DAMAGE,Auraka-TheMaelstrom-EU,Arcane Wyrmling,Consecration,60,60,damage,0,Eversong Woods
19,3/4/2026 19:14:39.5891,SPELL_DAMAGE,Auraka-TheMaelstrom-EU,Arcane Wyrmling,Consecration,60,60,damage,0,Eversong Woods
19,3/4/2026 19:14:39.9871,SPELL_DAMAGE,Auraka-TheMaelstrom-EU,Arcane Wyrmling,Consecration,121,121,damage,0,Eversong Woods
19,3/4/2026 19:14:39.9871,SPELL_PERIODIC_HEAL,Auraka-TheMaelstrom-EU,Auraka-TheMaelstrom-EU,Golden Path,30,30,heal,0,Eversong Woods
19,3/4/2026 19:14:40.1201,SPELL_PERIODIC_HEAL,Auraka-TheMaelstrom-EU,Auraka-TheMaelstrom-EU,Golden Path,30,30,heal,0,Eversong Woods
19,3/4/2026 19:14:40.1211,SPELL_DAMAGE,Auraka-TheMaelstrom-EU,Arcane Wyrmling,Consecration,119,119,damage,0,Eversong Woods
19,3/4/2026 19:14:40.2221,SPELL_PERIODIC_HEAL,Auraka-TheMaelstrom-EU,Auraka-TheMaelstrom-EU,Golden Path,30,30,heal,0,Eversong Woods
0,3/4/2026 19:14:40.4411,SPELL_DAMAGE,Auraka-TheMaelstrom-EU,Arcane Wyrmling,Holy Shock,3103,3103,damage,0,
0,3/4/2026 19:14:40.4421,SPELL_HEAL,Auraka-TheMaelstrom-EU,Auraka-TheMaelstrom-EU,Brought to Light,3746,174,heal,0,
0,3/4/2026 19:14:41.0391,SPELL_PERIODIC_HEAL,Auraka-TheMaelstrom-EU,Auraka-TheMaelstrom-EU,Golden Path,30,0,heal,0,
0,3/4/2026 19:14:41.1561,SPELL_PERIODIC_HEAL,Auraka-TheMaelstrom-EU,Auraka-TheMaelstrom-EU,Golden Path,30,0,heal,0,
0,3/4/2026 19:14:41.1561,SPELL_PERIODIC_HEAL,Auraka-TheMaelstrom-EU,Auraka-TheMaelstrom-EU,Golden Path,30,0,heal,0,
0,3/4/2026 19:14:42.1221,SPELL_PERIODIC_HEAL,Auraka-TheMaelstrom-EU,Auraka-TheMaelstrom-EU,Golden Path,30,0,heal,0,
0,3/4/2026 19:14:42.2241,SPELL_PERIODIC_HEAL,Auraka-TheMaelstrom-EU,Auraka-TheMaelstrom-EU,Golden Path,60,0,heal,0,
0,3/4/2026 19:14:43.1241,SPELL_PERIODIC_HEAL,Auraka-TheMaelstrom-EU,Auraka-TheMaelstrom-EU,Golden Path,30,0,heal,0,
0,3/4/2026 19:14:43.3731,SPELL_PERIODIC_HEAL,Auraka-TheMaelstrom-EU,Auraka-TheMaelstrom-EU,Golden Path,30,0,heal,0,
0,3/4/2026 19:14:44.0741,SPELL_PERIODIC_HEAL,Auraka-TheMaelstrom-EU,Auraka-TheMaelstrom-EU,Golden Path,60,0,heal,0,
0,3/4/2026 19:14:44.2091,SPELL_PERIODIC_HEAL,Auraka-TheMaelstrom-EU,Auraka-TheMaelstrom-EU,Golden Path,30,0,heal,0,
0,3/4/2026 19:14:45.0431,SPELL_PERIODIC_HEAL,Auraka-TheMaelstrom-EU,Auraka-TheMaelstrom-EU,Golden Path,30,0,heal,0,
0,3/4/2026 19:14:45.2921,SPELL_PERIODIC_HEAL,Auraka-TheMaelstrom-EU,Auraka-TheMaelstrom-EU,Golden Path,60,0,heal,0,
0,3/4/2026 19:14:46.2101,SPELL_PERIODIC_HEAL,Auraka-TheMaelstrom-EU,Auraka-TheMaelstrom-EU,Golden Path,30,0,heal,0,
0,3/4/2026 19:14:47.2101,SPELL_PERIODIC_HEAL,Auraka-TheMaelstrom-EU,Auraka-TheMaelstrom-EU,Golden Path,30,0,heal,0,
0,3/4/2026 19:14:48.2281,SPELL_PERIODIC_HEAL,Auraka-TheMaelstrom-EU,Auraka-TheMaelstrom-EU,Golden Path,30,0,heal,0,
0,3/4/2026 19:14:49.1291,SPELL_PERIODIC_HEAL,Auraka-TheMaelstrom-EU,Auraka-TheMaelstrom-EU,Golden Path,60,0,heal,0,
20,3/4/2026 19:16:39.2051,SPELL_DAMAGE,Auraka-TheMaelstrom-EU,Sea Jewel,Holy Shock,2024,2024,damage,0,Silvermoon City
20,3/4/2026 19:16:40.6201,SPELL_PERIODIC_HEAL,Auraka-TheMaelstrom-EU,Auraka-TheMaelstrom-EU,Golden Path,30,30,heal,0,Silvermoon City
20,3/4/2026 19:16:40.6201,SPELL_HEAL,Auraka-TheMaelstrom-EU,Auraka-TheMaelstrom-EU,Truth Prevails,1728,555,heal,0,Silvermoon City
20,3/4/2026 19:16:40.6211,SWING_DAMAGE,Auraka-TheMaelstrom-EU,Sea Jewel,Melee,-1,-1,damage,0,Silvermoon City
20,3/4/2026 19:16:40.6221,SPELL_DAMAGE,Auraka-TheMaelstrom-EU,Sea Jewel,Consecration,61,61,damage,0,Silvermoon City
20,3/4/2026 19:16:40.6221,SPELL_DAMAGE,Auraka-TheMaelstrom-EU,Sea Jewel,Lightning Strike,422,422,damage,0,Silvermoon City
20,3/4/2026 19:16:40.6221,SPELL_DAMAGE,Auraka-TheMaelstrom-EU,Sea Jewel,Consecration,60,60,damage,0,Silvermoon City
20,3/4/2026 19:16:40.7361,SPELL_DAMAGE,Auraka-TheMaelstrom-EU,Sea Jewel,Judgment,2258,2258,damage,0,Silvermoon City
20,3/4/2026 19:16:41.5551,SPELL_DAMAGE,Auraka-TheMaelstrom-EU,Sea Jewel,Consecration,121,121,damage,0,Silvermoon City
20,3/4/2026 19:16:41.6711,SPELL_PERIODIC_HEAL,Auraka-TheMaelstrom-EU,Auraka-TheMaelstrom-EU,Golden Path,30,0,heal,0,Silvermoon City
20,3/4/2026 19:16:42.3721,SPELL_DAMAGE,Auraka-TheMaelstrom-EU,Sea Jewel,Consecration,60,60,damage,0,Silvermoon City
20,3/4/2026 19:16:42.6221,SPELL_PERIODIC_HEAL,Auraka-TheMaelstrom-EU,Auraka-TheMaelstrom-EU,Golden Path,29,0,heal,0,Silvermoon City
20,3/4/2026 19:16:42.8391,SWING_DAMAGE,Auraka-TheMaelstrom-EU,Sea Jewel,Melee,-1,-1,damage,0,Silvermoon City
20,3/4/2026 19:16:43.1581,SPELL_DAMAGE,Auraka-TheMaelstrom-EU,Sea Jewel,Holy Shock,5490,5490,damage,0,Silvermoon City
